sequenceID,n.segments,possible.fp,fp,possible.fn,fn,labels,errors,min.log.lambda,max.log.lambda,loss
163_chr3,6,1,1,0,0,1,1,-3.8489185044237,-3.83743629293836,0.634049904097802
163_chr3,7,1,1,0,0,1,1,-3.92592257164831,-3.8489185044237,0.612747141269376
163_chr3,9,1,1,0,0,1,1,-3.94697988251043,-3.92592257164831,0.573299277799775
163_chr3,12,1,1,0,0,1,1,-4.36875287867335,-3.94697988251043,0.515360454387076
163_chr3,17,1,1,0,0,1,1,-4.48140271460714,-4.36875287867335,0.452025314175436
163_chr3,18,1,1,0,0,1,1,-4.49679635777729,-4.48140271460714,0.440707787420302
163_chr3,19,1,1,0,0,1,1,-4.60266401463985,-4.49679635777729,0.42956314456316
163_chr3,20,1,1,0,0,1,1,-Inf,-4.60266401463985,0.419538051418951
163_chr4,1,1,0,0,0,1,0,-2.59059956264909,Inf,0.592718831223629
163_chr4,2,1,1,0,0,1,1,-2.93072609902282,-2.59059956264909,0.517743756871036
163_chr4,3,1,1,0,0,1,1,-4.06267754693099,-2.93072609902282,0.464385476190476
163_chr4,5,1,1,0,0,1,1,-4.15279524180255,-4.06267754693099,0.42997968452381
163_chr4,7,1,1,0,0,1,1,-4.66872013659775,-4.15279524180255,0.398538859207364
163_chr4,9,1,1,0,0,1,1,-4.7181731739129,-4.66872013659775,0.379770314345024
163_chr4,11,1,1,0,0,1,1,-4.82311663256024,-4.7181731739129,0.361907354515964
163_chr4,15,1,1,0,0,1,1,-4.90773660924001,-4.82311663256024,0.329740614256224
163_chr4,17,1,1,0,0,1,1,-4.95465425368472,-4.90773660924001,0.314962226152243
163_chr4,19,1,1,0,0,1,1,-5.06393802745889,-4.95465425368472,0.300861191054779
163_chr4,20,1,1,0,0,1,1,-Inf,-5.06393802745889,0.294540571390339
163_chr11,1,1,0,0,0,1,0,-3.07257486119537,Inf,0.620555575376884
163_chr11,2,1,0,0,0,1,0,-3.29467890443416,-3.07257486119537,0.574253794797688
163_chr11,5,1,1,0,0,1,1,-3.81247769016136,-3.29467890443416,0.463013946768075
163_chr11,7,1,1,0,0,1,1,-4.16967250237854,-3.81247769016136,0.418827205649882
163_chr11,9,1,1,0,0,1,1,-4.3645308470191,-4.16967250237854,0.387912562587681
163_chr11,12,1,1,0,0,1,1,-4.48511381040225,-4.3645308470191,0.349750697508316
163_chr11,14,1,1,0,0,1,1,-4.67408463089389,-4.48511381040225,0.327199489174982
163_chr11,15,1,1,0,0,1,1,-4.77936312147046,-4.67408463089389,0.317865423831521
163_chr11,17,1,1,0,0,1,1,-4.81598422782386,-4.77936312147046,0.301062728027325
163_chr11,20,1,1,0,0,1,1,-Inf,-4.81598422782386,0.276764988077858
163_chr17,1,1,0,0,0,1,0,-3.06319847331874,Inf,0.541206089095745
163_chr17,3,1,1,0,0,1,1,-3.97943375104845,-3.06319847331874,0.447730157579062
163_chr17,5,1,1,0,0,1,1,-4.33866178992056,-3.97943375104845,0.410337711463774
163_chr17,8,1,1,0,0,1,1,-4.52519323117676,-4.33866178992056,0.371175754978663
163_chr17,11,1,1,0,0,1,1,-4.54242982317343,-4.52519323117676,0.33867789187643
163_chr17,15,1,1,0,0,1,1,-4.57564374672977,-4.54242982317343,0.296087877694236
163_chr17,16,1,1,0,0,1,1,-4.61611911790896,-4.57564374672977,0.285788211027569
163_chr17,18,1,1,0,0,1,1,-4.68577305052019,-4.61611911790896,0.266005995238095
163_chr17,19,1,1,0,0,1,1,-4.87531799714863,-4.68577305052019,0.256780395238095
163_chr17,20,1,1,0,0,1,1,-Inf,-4.87531799714863,0.249147728571429
164_chr1,1,1,0,0,0,1,0,-0.731175513353232,Inf,2.08806571259855
164_chr1,2,1,1,0,0,1,1,-2.36096972312624,-0.731175513353232,1.60672288013312
164_chr1,3,1,1,0,0,1,1,-3.25340986242526,-2.36096972312624,1.51239417403055
164_chr1,4,1,1,0,0,1,1,-3.47886368909916,-3.25340986242526,1.47375195575218
164_chr1,6,1,1,0,0,1,1,-3.4974925056651,-3.47886368909916,1.41206708029904
164_chr1,7,1,1,0,0,1,1,-3.70809774087637,-3.4974925056651,1.38179388209601
164_chr1,8,1,1,0,0,1,1,-3.8891661893846,-3.70809774087637,1.35726975191724
164_chr1,9,1,1,0,0,1,1,-3.96735764780789,-3.8891661893846,1.33680735122355
164_chr1,11,1,1,0,0,1,1,-4.06288696849943,-3.96735764780789,1.29896061254749
164_chr1,13,1,1,0,0,1,1,-4.17034763346888,-4.06288696849943,1.26456202544126
164_chr1,14,1,1,0,0,1,1,-4.2944573745518,-4.17034763346888,1.24911513610655
164_chr1,17,1,1,0,0,1,1,-4.32886505320662,-4.2944573745518,1.20818321633835
164_chr1,19,1,1,0,0,1,1,-4.43667782296593,-4.32886505320662,1.181818215459
164_chr1,20,1,1,0,0,1,1,-Inf,-4.43667782296593,1.16998302357599
164_chr2,1,1,0,0,0,1,0,-3.79531730776748,Inf,0.725208030243368
164_chr2,4,1,0,0,0,1,0,-4.07688447557949,-3.79531730776748,0.657780711399964
164_chr2,6,1,0,0,0,1,0,-4.25633423272042,-4.07688447557949,0.623860264567542
164_chr2,7,1,1,0,0,1,1,-4.26898356947454,-4.25633423272042,0.609686098080551
164_chr2,9,1,1,0,0,1,1,-4.67830435730787,-4.26898356947454,0.58169409430157
164_chr2,11,1,1,0,0,1,1,-4.76243306632234,-4.67830435730787,0.56310457204912
164_chr2,15,1,1,0,0,1,1,-4.80318281540801,-4.76243306632234,0.528925395910758
164_chr2,16,1,1,0,0,1,1,-4.9012906825889,-4.80318281540801,0.520721800986679
164_chr2,19,1,1,0,0,1,1,-5.05508988222349,-4.9012906825889,0.498410866699794
164_chr2,20,1,1,0,0,1,1,-Inf,-5.05508988222349,0.492034073123606
164_chr3,1,1,0,0,0,1,0,-3.64475306443566,Inf,0.726899937116607
164_chr3,3,1,1,0,0,1,1,-3.69056788351035,-3.64475306443566,0.674644215205662
164_chr3,5,1,1,0,0,1,1,-3.8393332696534,-3.69056788351035,0.624728565445731
164_chr3,7,1,1,0,0,1,1,-3.95287393292521,-3.8393332696534,0.581712692326342
164_chr3,8,1,1,0,0,1,1,-4.24805935298026,-3.95287393292521,0.562513247831461
164_chr3,11,1,1,0,0,1,1,-4.40498808364353,-4.24805935298026,0.519637419942209
164_chr3,12,1,1,0,0,1,1,-4.51850378567218,-4.40498808364353,0.507421167955019
164_chr3,13,1,1,0,0,1,1,-4.5629125134901,-4.51850378567218,0.496515839778759
164_chr3,15,1,1,0,0,1,1,-4.73287180130679,-4.5629125134901,0.475652575006743
164_chr3,17,1,1,0,0,1,1,-4.79350787747463,-4.73287180130679,0.458050255945006
164_chr3,18,1,1,0,0,1,1,-4.85792667867001,-4.79350787747463,0.449766906561598
164_chr3,19,1,1,0,0,1,1,-4.91267567082784,-4.85792667867001,0.44200033675702
164_chr3,20,1,1,0,0,1,1,-Inf,-4.91267567082784,0.434647548410519
164_chr4,1,1,0,0,0,1,0,-2.91848166957968,Inf,0.734603288610173
164_chr4,2,1,1,0,0,1,1,-4.00744001266032,-2.91848166957968,0.680587649952834
164_chr4,4,1,1,0,0,1,1,-4.25593393864855,-4.00744001266032,0.644227898015452
164_chr4,6,1,1,0,0,1,1,-4.33960176446108,-4.25593393864855,0.615868215100328
164_chr4,8,1,1,0,0,1,1,-4.47031257277822,-4.33960176446108,0.589784773408025
164_chr4,11,1,1,0,0,1,1,-4.50820631099467,-4.47031257277822,0.555453558537004
164_chr4,13,1,1,0,0,1,1,-4.52009346603033,-4.50820631099467,0.53341714714447
164_chr4,17,1,1,0,0,1,1,-4.58384205370872,-4.52009346603033,0.489865123295273
164_chr4,19,1,1,0,0,1,1,-4.69246174625675,-4.58384205370872,0.469433979244453
164_chr4,20,1,1,0,0,1,1,-Inf,-4.69246174625675,0.460269880564741
164_chr11,1,1,0,0,0,1,0,0.774521832456145,Inf,3.53184772463158
164_chr11,2,1,0,0,0,1,0,-1.5088214382885,0.774521832456145,1.3622932560472
164_chr11,3,1,0,0,0,1,0,-2.9249232148719,-1.5088214382885,1.14112276856299
164_chr11,5,1,0,0,0,1,0,-3.07812182344838,-2.9249232148719,1.03378514312063
164_chr11,6,1,1,0,0,1,1,-3.28289245506466,-3.07812182344838,0.987739485760921
164_chr11,7,1,1,0,0,1,1,-3.36343909411751,-3.28289245506466,0.950219909742801
164_chr11,10,1,1,0,0,1,1,-3.47230876941121,-3.36343909411751,0.846371890848482
164_chr11,11,1,1,0,0,1,1,-3.60950325231702,-3.47230876941121,0.815326619366404
164_chr11,13,1,1,0,0,1,1,-3.65712449616098,-3.60950325231702,0.761196043072829
164_chr11,16,1,1,0,0,1,1,-3.87447131845733,-3.65712449616098,0.683776203615438
164_chr11,17,1,1,0,0,1,1,-4.03460598965889,-3.87447131845733,0.663010890405401
164_chr11,18,1,1,0,0,1,1,-4.04999510916349,-4.03460598965889,0.645318240578388
164_chr11,20,1,1,0,0,1,1,-Inf,-4.04999510916349,0.610473320879012
164_chr17,1,1,0,0,0,1,0,-3.5951747967624,Inf,0.451529010539628
164_chr17,2,1,1,0,0,1,1,-4.18566082641803,-3.5951747967624,0.424073126982634
164_chr17,5,1,1,0,0,1,1,-4.25630820293768,-4.18566082641803,0.378436676895451
164_chr17,6,1,1,0,0,1,1,-4.57870606826036,-4.25630820293768,0.364262141453184
164_chr17,8,1,1,0,0,1,1,-4.70152223331053,-4.57870606826036,0.343725793412003
164_chr17,9,1,1,0,0,1,1,-4.73434657238228,-4.70152223331053,0.334644350911663
164_chr17,13,1,1,0,0,1,1,-4.8737739037476,-4.73434657238228,0.299491593304871
164_chr17,14,1,1,0,0,1,1,-5.0053007622155,-4.8737739037476,0.291847131984291
164_chr17,16,1,1,0,0,1,1,-5.06627086366462,-5.0053007622155,0.278442481506548
164_chr17,19,1,1,0,0,1,1,-5.14807813244851,-5.06627086366462,0.259524805868113
164_chr17,20,1,1,0,0,1,1,-Inf,-5.14807813244851,0.253714244736376
165_chr1,1,1,0,0,0,1,0,-1.23060425436579,Inf,3.57678880901414
165_chr1,2,1,1,0,0,1,1,-1.99194903932551,-1.23060425436579,3.28467279704876
165_chr1,3,1,1,0,0,1,1,-2.40858674027549,-1.99194903932551,3.14824353689548
165_chr1,6,1,1,0,0,1,1,-2.43410880503273,-2.40858674027549,2.87841658695399
165_chr1,7,1,1,0,0,1,1,-2.54710065288012,-2.43410880503273,2.79074073843798
165_chr1,8,1,1,0,0,1,1,-2.5644628993243,-2.54710065288012,2.7124323580804
165_chr1,9,1,1,0,0,1,1,-2.75701259842216,-2.5644628993243,2.63547185219753
165_chr1,10,1,1,0,0,1,1,-2.76284764849327,-2.75701259842216,2.57199072320193
165_chr1,12,1,1,0,0,1,1,-2.84868583992696,-2.76284764849327,2.44576713914769
165_chr1,13,1,1,0,0,1,1,-2.9649169338581,-2.84868583992696,2.38784675160496
165_chr1,15,1,1,0,0,1,1,-3.1822490604107,-2.9649169338581,2.28471724690045
165_chr1,16,1,1,0,0,1,1,-3.31075098679805,-3.1822490604107,2.24322501533287
165_chr1,18,1,1,0,0,1,1,-3.39808164368068,-3.31075098679805,2.17024749356492
165_chr1,19,1,1,0,0,1,1,-3.45202462809731,-3.39808164368068,2.13681014033365
165_chr1,20,1,1,0,0,1,1,-Inf,-3.45202462809731,2.10512871204228
165_chr2,1,1,0,0,0,1,0,-1.10727163077566,Inf,3.35919872870982
165_chr2,3,1,0,0,0,1,0,-1.45835236105339,-1.10727163077566,2.69828003403635
165_chr2,4,1,0,0,0,1,0,-2.32695800724171,-1.45835236105339,2.46566080237478
165_chr2,5,1,0,0,0,1,0,-2.40010009986334,-2.32695800724171,2.36806863169657
165_chr2,8,1,1,0,0,1,1,-2.7074249800672,-2.40010009986334,2.09594201302907
165_chr2,9,1,1,0,0,1,1,-2.71643881282858,-2.7074249800672,2.02923365192731
165_chr2,11,1,1,0,0,1,1,-2.7536822756966,-2.71643881282858,1.89701412199395
165_chr2,12,1,1,0,0,1,1,-2.92904280358014,-2.7536822756966,1.83332122792451
165_chr2,14,1,1,0,0,1,1,-2.95411193020536,-2.92904280358014,1.72642487978732
165_chr2,16,1,1,0,0,1,1,-3.06757068645508,-2.95411193020536,1.62217501857965
165_chr2,18,1,1,0,0,1,1,-3.12013473655957,-3.06757068645508,1.52910689160485
165_chr2,19,1,1,0,0,1,1,-3.15402208998543,-3.12013473655957,1.48495567236931
165_chr2,20,1,1,0,0,1,1,-Inf,-3.15402208998543,1.44227555446295
165_chr3,1,1,0,0,0,1,0,-2.16452741933299,Inf,2.23193454333697
165_chr3,3,1,1,0,0,1,1,-2.4464860167536,-2.16452741933299,2.00232619130972
165_chr3,6,1,1,0,0,1,1,-2.68624947989796,-2.4464860167536,1.74253412894616
165_chr3,8,1,1,0,0,1,1,-2.70208876329355,-2.68624947989796,1.60626211651196
165_chr3,10,1,1,0,0,1,1,-2.70354833383258,-2.70208876329355,1.47213155083969
165_chr3,11,1,1,0,0,1,1,-2.78240530018646,-2.70354833383258,1.40516408311318
165_chr3,12,1,1,0,0,1,1,-2.9014552123827,-2.78240530018646,1.34327461765205
165_chr3,14,1,1,0,0,1,1,-3.1901323410459,-2.9014552123827,1.23338820201852
165_chr3,16,1,1,0,0,1,1,-3.31105049270623,-3.1901323410459,1.15105535687625
165_chr3,17,1,1,0,0,1,1,-3.31476933607157,-3.31105049270623,1.11457752295532
165_chr3,18,1,1,0,0,1,1,-3.34390559631102,-3.31476933607157,1.07823509245693
165_chr3,20,1,1,0,0,1,1,-Inf,-3.34390559631102,1.00763744207536
165_chr4,1,1,0,0,0,1,0,-0.687648990329498,Inf,3.1611141433421
165_chr4,2,1,1,0,0,1,1,-2.02630804710641,-0.687648990329498,2.65835747683296
165_chr4,4,1,1,0,0,1,1,-2.31524549101982,-2.02630804710641,2.39471487304525
165_chr4,6,1,1,0,0,1,1,-2.59076311857626,-2.31524549101982,2.19723099151172
165_chr4,10,1,1,0,0,1,1,-2.69481239409406,-2.59076311857626,1.89737974056152
165_chr4,12,1,1,0,0,1,1,-2.87641573830834,-2.69481239409406,1.76226963193626
165_chr4,13,1,1,0,0,1,1,-2.89186677408402,-2.87641573830834,1.7059333064112
165_chr4,14,1,1,0,0,1,1,-2.93718850342712,-2.89186677408402,1.65046074525608
165_chr4,15,1,1,0,0,1,1,-3.11446107231448,-2.93718850342712,1.59744617556769
165_chr4,17,1,1,0,0,1,1,-3.17204664522123,-3.11446107231448,1.50864131476868
165_chr4,18,1,1,0,0,1,1,-3.19819641138773,-3.17204664522123,1.46672359541672
165_chr4,20,1,1,0,0,1,1,-Inf,-3.19819641138773,1.38505201828975
165_chr11,1,1,0,0,0,1,0,-1.94678940484451,Inf,2.05716409791311
165_chr11,3,1,0,0,0,1,0,-1.97230784768163,-1.94678940484451,1.77170091772942
165_chr11,5,1,1,0,0,1,1,-2.31294793479588,-1.97230784768163,1.49343015346534
165_chr11,7,1,1,0,0,1,1,-2.38485442775654,-2.31294793479588,1.29549201997578
165_chr11,9,1,1,0,0,1,1,-2.90726352075641,-2.38485442775654,1.11128724766693
165_chr11,10,1,1,0,0,1,1,-2.91372299029088,-2.90726352075641,1.05666224194168
165_chr11,11,1,1,0,0,1,1,-3.16164025215947,-2.91372299029088,1.00238894761927
165_chr11,13,1,1,0,0,1,1,-3.22295037298486,-3.16164025215947,0.917676529204115
165_chr11,14,1,1,0,0,1,1,-3.23609158686068,-3.22295037298486,0.877839179540445
165_chr11,16,1,1,0,0,1,1,-3.35768099911397,-3.23609158686068,0.799204652942267
165_chr11,18,1,1,0,0,1,1,-3.42264745561939,-3.35768099911397,0.729572845917708
165_chr11,19,1,1,0,0,1,1,-3.50277676466052,-3.42264745561939,0.696946901158418
165_chr11,20,1,1,0,0,1,1,-Inf,-3.50277676466052,0.666833252453622
165_chr17,1,1,0,0,0,1,0,-1.79145048352887,Inf,2.36105901223013
165_chr17,3,1,1,0,0,1,1,-1.97927389299238,-1.79145048352887,2.02762266775007
165_chr17,4,1,1,0,0,1,1,-2.06836686402105,-1.97927389299238,1.8894531409924
165_chr17,5,1,1,0,0,1,1,-2.19141284187145,-2.06836686402105,1.76306111237844
165_chr17,6,1,1,0,0,1,1,-2.25634121736113,-2.19141284187145,1.65130237278251
165_chr17,7,1,1,0,0,1,1,-2.72426545985013,-2.25634121736113,1.54656939297934
165_chr17,9,1,1,0,0,1,1,-2.85400501815579,-2.72426545985013,1.4153806595341
165_chr17,10,1,1,0,0,1,1,-2.88431500300891,-2.85400501815579,1.3577675429169
165_chr17,11,1,1,0,0,1,1,-2.88972541893955,-2.88431500300891,1.30187447991053
165_chr17,12,1,1,0,0,1,1,-3.0015695791586,-2.88972541893955,1.24628300502839
165_chr17,15,1,1,0,0,1,1,-3.08617166876408,-3.0015695791586,1.0971560502741
165_chr17,19,1,1,0,0,1,1,-3.2396655154407,-3.08617166876408,0.914450110974375
165_chr17,20,1,1,0,0,1,1,-Inf,-3.2396655154407,0.875273113966124
166_chr1,1,1,0,0,0,1,0,-1.7287224928607,Inf,4.60839845592173
166_chr1,3,1,1,0,0,1,1,-2.19756179428229,-1.7287224928607,4.25337638232738
166_chr1,5,1,1,0,0,1,1,-2.55435635458269,-2.19756179428229,4.03122908457067
166_chr1,8,1,1,0,0,1,1,-2.78798829026577,-2.55435635458269,3.79800232133157
166_chr1,9,1,1,0,0,1,1,-2.79927815577368,-2.78798829026577,3.73645742139418
166_chr1,10,1,1,0,0,1,1,-2.85979061287467,-2.79927815577368,3.67560344752972
166_chr1,11,1,1,0,0,1,1,-2.92086154427166,-2.85979061287467,3.61832269466767
166_chr1,13,1,1,0,0,1,1,-2.93312395355576,-2.92086154427166,3.5105482125644
166_chr1,14,1,1,0,0,1,1,-3.01290242612845,-2.93312395355576,3.45731772400435
166_chr1,19,1,1,0,0,1,1,-3.03206980472086,-3.01290242612845,3.21157362039509
166_chr1,20,1,1,0,0,1,1,-Inf,-3.03206980472086,3.16335788278196
166_chr2,1,1,0,0,0,1,0,-2.34643084796123,Inf,2.41507630127884
166_chr2,3,1,0,0,0,1,0,-2.93249962065881,-2.34643084796123,2.22365598642846
166_chr2,5,1,0,0,0,1,0,-2.99369240830781,-2.93249962065881,2.11712852146499
166_chr2,7,1,1,0,0,1,1,-3.04517276024433,-2.99369240830781,2.01692432674632
166_chr2,10,1,1,0,0,1,1,-3.16413923855336,-3.04517276024433,1.87416005690447
166_chr2,11,1,1,0,0,1,1,-3.3562620070021,-3.16413923855336,1.83190956314166
166_chr2,14,1,1,0,0,1,1,-3.36305937121712,-3.3562620070021,1.72731353692296
166_chr2,18,1,1,0,0,1,1,-3.39551319295293,-3.36305937121712,1.5887969237855
166_chr2,19,1,1,0,0,1,1,-3.50315671415724,-3.39551319295293,1.5552735779734
166_chr2,20,1,1,0,0,1,1,-Inf,-3.50315671415724,1.52517136876093
166_chr3,1,1,0,0,0,1,0,-2.11405261920366,Inf,1.99567666691615
166_chr3,3,1,0,0,0,1,0,-2.39384240900894,-2.11405261920366,1.75418140817975
166_chr3,5,1,1,0,0,1,1,-2.6300225366617,-2.39384240900894,1.57162484677097
166_chr3,7,1,1,0,0,1,1,-2.69202956771425,-2.6300225366617,1.42747117107267
166_chr3,8,1,1,0,0,1,1,-3.20832762478836,-2.69202956771425,1.35972786095268
166_chr3,12,1,1,0,0,1,1,-3.3153860883574,-3.20832762478836,1.19803121639813
166_chr3,13,1,1,0,0,1,1,-3.37162422201765,-3.3153860883574,1.16171119326621
166_chr3,14,1,1,0,0,1,1,-3.46069461415972,-3.37162422201765,1.12737736699184
166_chr3,16,1,1,0,0,1,1,-3.4975745495659,-3.46069461415972,1.06456149090958
166_chr3,18,1,1,0,0,1,1,-3.6268305184067,-3.4975745495659,1.0040200617623
166_chr3,19,1,1,0,0,1,1,-3.66243388207192,-3.6268305184067,0.977419701468508
166_chr3,20,1,1,0,0,1,1,-Inf,-3.66243388207192,0.951749742488438
166_chr4,1,1,0,0,0,1,0,-2.45146809824182,Inf,1.52413504168678
166_chr4,3,1,1,0,0,1,1,-3.0287200908292,-2.45146809824182,1.35180105771462
166_chr4,5,1,1,0,0,1,1,-3.04996730022858,-3.0287200908292,1.25504602302293
166_chr4,6,1,1,0,0,1,1,-3.08755236735358,-3.04996730022858,1.20768554998047
166_chr4,7,1,1,0,0,1,1,-3.18135743722913,-3.08755236735358,1.16207208709655
166_chr4,8,1,1,0,0,1,1,-3.21082623940608,-3.18135743722913,1.12054284359555
166_chr4,10,1,1,0,0,1,1,-3.26828435851188,-3.21082623940608,1.03989627795713
166_chr4,11,1,1,0,0,1,1,-3.5779886175722,-3.26828435851188,1.0018245895123
166_chr4,13,1,1,0,0,1,1,-3.59857440838121,-3.5779886175722,0.94596094277131
166_chr4,15,1,1,0,0,1,1,-3.68256508001191,-3.59857440838121,0.891235537380583
166_chr4,16,1,1,0,0,1,1,-3.68915169068942,-3.68256508001191,0.866077178585861
166_chr4,18,1,1,0,0,1,1,-3.69418361605871,-3.68915169068942,0.816090788561984
166_chr4,19,1,1,0,0,1,1,-3.74987404003477,-3.69418361605871,0.791223041554889
166_chr4,20,1,1,0,0,1,1,-Inf,-3.74987404003477,0.767702333217856
166_chr11,1,1,0,0,0,1,0,-1.91724115199454,Inf,1.46053466632285
166_chr11,3,1,0,0,0,1,0,-2.81988110958606,-1.91724115199454,1.16651069252405
166_chr11,5,1,0,0,0,1,0,-2.94156329774878,-2.81988110958606,1.04728463311321
166_chr11,7,1,1,0,0,1,1,-3.08978425604942,-2.94156329774878,0.941718336254706
166_chr11,9,1,1,0,0,1,1,-3.27656221447936,-3.08978425604942,0.850694791784596
166_chr11,11,1,1,0,0,1,1,-3.39581861949633,-3.27656221447936,0.775179117202734
166_chr11,13,1,1,0,0,1,1,-3.47684990117356,-3.39581861949633,0.708152900290899
166_chr11,14,1,1,0,0,1,1,-3.60174498086108,-3.47684990117356,0.677248289855322
166_chr11,15,1,1,0,0,1,1,-3.75665304025603,-3.60174498086108,0.649972205205143
166_chr11,16,1,1,0,0,1,1,-3.93879065053961,-3.75665304025603,0.62661040452905
166_chr11,19,1,1,0,0,1,1,-4.16173192448418,-3.93879065053961,0.568195158546383
166_chr11,20,1,1,0,0,1,1,-Inf,-4.16173192448418,0.552614608343685
166_chr17,1,1,0,0,0,1,0,-2.27442100898424,Inf,1.70242042439368
166_chr17,3,1,1,0,0,1,1,-2.59467447494964,-2.27442100898424,1.49670753608292
166_chr17,6,1,1,0,0,1,1,-3.02048648329902,-2.59467447494964,1.27269699868567
166_chr17,7,1,1,0,0,1,1,-3.22783996810098,-3.02048648329902,1.22391951552751
166_chr17,8,1,1,0,0,1,1,-3.25101334599241,-3.22783996810098,1.18427647893094
166_chr17,10,1,1,0,0,1,1,-3.27943533855932,-3.25101334599241,1.1068066068411
166_chr17,12,1,1,0,0,1,1,-3.41004506440356,-3.27943533855932,1.0315075867756
166_chr17,14,1,1,0,0,1,1,-3.56604863726561,-3.41004506440356,0.965428163920704
166_chr17,16,1,1,0,0,1,1,-3.58957289697014,-3.56604863726561,0.90889350839367
166_chr17,19,1,1,0,0,1,1,-3.81110436961378,-3.58957289697014,0.826063147579611
166_chr17,20,1,1,0,0,1,1,-Inf,-3.81110436961378,0.803939414897069
167_chr1,1,1,0,0,0,1,0,-1.62565074790082,Inf,1.49104875514981
167_chr1,2,1,1,0,0,1,1,-2.17821411556901,-1.62565074790082,1.29426517812058
167_chr1,4,1,1,0,0,1,1,-2.61611395690782,-2.17821411556901,1.06777799787295
167_chr1,6,1,1,0,0,1,1,-3.01833049499598,-2.61611395690782,0.921605341248072
167_chr1,8,1,1,0,0,1,1,-3.0287858979369,-3.01833049499598,0.823839820670755
167_chr1,10,1,1,0,0,1,1,-3.30393877267003,-3.0287858979369,0.727091152938563
167_chr1,11,1,1,0,0,1,1,-3.53364805028781,-3.30393877267003,0.690352974222885
167_chr1,13,1,1,0,0,1,1,-4.07878622330625,-3.53364805028781,0.631956564578383
167_chr1,14,1,1,0,0,1,1,-4.34649543267468,-4.07878622330625,0.615028564578383
167_chr1,16,1,1,0,0,1,1,-4.47831051058867,-4.34649543267468,0.58912431512342
167_chr1,19,1,1,0,0,1,1,-4.73641747913674,-4.47831051058867,0.555066584062814
167_chr1,20,1,1,0,0,1,1,-Inf,-4.73641747913674,0.546296575350154
167_chr2,1,1,0,0,0,1,0,-2.88075135629261,Inf,0.704024894654655
167_chr2,3,1,1,0,0,1,1,-3.06625192399628,-2.88075135629261,0.591839691718792
167_chr2,5,1,1,0,0,1,1,-4.20544250830814,-3.06625192399628,0.498648749027446
167_chr2,7,1,1,0,0,1,1,-4.22212236439421,-4.20544250830814,0.468820379111647
167_chr2,9,1,1,0,0,1,1,-4.3644964323011,-4.22212236439421,0.439485415699115
167_chr2,11,1,1,0,0,1,1,-4.51367613532749,-4.3644964323011,0.414043296744589
167_chr2,15,1,1,0,0,1,1,-4.59257538453454,-4.51367613532749,0.370210886451549
167_chr2,17,1,1,0,0,1,1,-4.7025494234213,-4.59257538453454,0.349957397451548
167_chr2,18,1,1,0,0,1,1,-4.72279709736988,-4.7025494234213,0.340885278529773
167_chr2,20,1,1,0,0,1,1,-Inf,-4.72279709736988,0.323104724992659
167_chr3,1,0,0,1,1,1,1,1.06688804012325,Inf,4.14857918235294
167_chr3,2,0,0,1,0,1,0,-0.766398983633679,1.06688804012325,1.24225812434101
167_chr3,3,0,0,1,0,1,0,-3.45906879165808,-0.766398983633679,0.777574732767233
167_chr3,5,0,0,1,0,1,0,-3.59708563851682,-3.45906879165808,0.714656646154597
167_chr3,6,0,0,1,0,1,0,-3.66865875147865,-3.59708563851682,0.687253176353163
167_chr3,7,0,0,1,0,1,0,-3.74940883153312,-3.66865875147865,0.661742513203171
